Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Estimated Cost,Profit Margin %,ROI_Factor,Ship Delay,Shipping Class,Order Year,Order Month,Order Day,Sales_Performance,Is_Profitable
1191,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,Gueststacker Chair With Chrome Finish Legs,892.224,267.6672,624.5568000000001,30.0,0.4285714285714285,2,Express,2018,February,26,Medium Sales,True
1192,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,67.17599999999999,156.744,30.0,0.4285714285714285,2,Express,2018,February,26,Medium Sales,True
1193,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,6.936,16.184,30.0,0.42857142857142855,2,Express,2018,February,26,Low Sales,True
1194,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,4.6655999999999995,10.8864,30.0,0.42857142857142855,0,Express,2016,September,15,Low Sales,True
1195,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.712,4.7136,10.9984,30.0,0.42857142857142855,0,Express,2016,September,15,Low Sales,True
1196,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,7.4016,17.270400000000002,30.0,0.42857142857142855,0,Express,2016,September,15,Low Sales,True
1197,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,16.7904,39.1776,30.0,0.42857142857142866,0,Express,2016,September,15,Low Sales,True
1198,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball For Pc And Mac,431.928,129.5784,302.3496,30.0,0.4285714285714285,4,Standard,2017,April,8,Medium Sales,True
1199,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,28.795199999999998,67.1888,30.0,0.42857142857142855,4,Standard,2017,April,8,Low Sales,True
1200,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004995,Office Supplies,Binders,Gbc Docubind P400 Electric Binding System,1088.792,326.63759999999996,762.1543999999999,30.0,0.4285714285714286,4,Standard,2017,April,8,High Sales,True
1201,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon Gueststacker Chair,544.008,163.2024,380.8056,30.0,0.42857142857142855,6,Late,2017,July,18,Medium Sales,True
1202,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,0.5616,1.3104,30.0,0.42857142857142855,6,Late,2017,July,18,Low Sales,True
1203,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs With Adjustable Arms,854.352,256.30559999999997,598.0464,30.0,0.42857142857142855,6,Late,2017,July,18,Medium Sales,True
1204,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,178.07039999999998,415.49760000000003,30.0,0.4285714285714285,6,Late,2017,July,18,Medium Sales,True
1205,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,101.412,236.62800000000001,30.0,0.42857142857142855,6,Late,2017,July,18,Medium Sales,True
1206,CA-2018-133235,2018-08-01,2018-08-04,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,81.588,190.37199999999999,30.0,0.42857142857142855,3,Standard,2018,August,1,Medium Sales,True
1207,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,3.363,7.847000000000001,30.0,0.4285714285714285,4,Standard,2017,July,14,Low Sales,True
1208,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.144,2.7432,6.4008,30.0,0.42857142857142855,4,Standard,2017,July,14,Low Sales,True
1209,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,4.221,9.849,30.0,0.42857142857142855,4,Standard,2017,July,14,Low Sales,True
1210,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,12.558,29.302,30.0,0.42857142857142855,4,Standard,2017,July,14,Low Sales,True
1211,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,8.544,2.5632,5.9808,30.0,0.42857142857142855,4,Standard,2017,July,14,Low Sales,True
1212,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase In Odessa Pine,579.136,173.74079999999998,405.3952,30.0,0.42857142857142855,4,Standard,2017,July,14,Medium Sales,True
1213,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,42.4116,98.96040000000002,30.0,0.4285714285714285,4,Standard,2018,September,9,Medium Sales,True
1214,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,0.9107999999999999,2.1252,30.0,0.42857142857142855,4,Standard,2018,September,9,Low Sales,True
1215,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000069,Office Supplies,Binders,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",4.503,1.3509,3.1521,30.0,0.4285714285714286,4,Standard,2018,September,9,Low Sales,True
1216,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1.4016,3.2703999999999995,30.0,0.4285714285714286,4,Standard,2018,September,9,Low Sales,True
1217,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,28.764,67.116,30.0,0.42857142857142855,4,Standard,2018,September,9,Low Sales,True
1218,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,5.1072,11.916800000000002,30.0,0.4285714285714285,4,Standard,2018,September,9,Low Sales,True
1219,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,77.6088,181.08720000000002,30.0,0.42857142857142855,4,Standard,2018,September,9,Medium Sales,True
1220,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,579.5874,1352.3706000000002,30.0,0.4285714285714285,4,Standard,2018,September,9,High Sales,True
1221,CA-2015-110184,2015-07-12,2015-07-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,74.925,174.825,30.0,0.4285714285714286,4,Standard,2015,July,12,Medium Sales,True
1222,CA-2015-110184,2015-07-12,2015-07-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10000439,Technology,Phones,Ge Dsl Phone Line Filter,255.936,76.7808,179.1552,30.0,0.42857142857142855,4,Standard,2015,July,12,Medium Sales,True
1223,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" X 58"", Clear",113.79,34.137,79.653,30.0,0.42857142857142855,1,Express,2017,December,4,Medium Sales,True
1224,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,23.445,54.705000000000005,30.0,0.42857142857142855,1,Express,2017,December,4,Low Sales,True
1225,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,0.5184,1.2096,30.0,0.42857142857142855,1,Express,2017,December,4,Low Sales,True
1226,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Easy-Staple Paper,40.56,12.168000000000001,28.392000000000003,30.0,0.42857142857142855,1,Express,2017,December,4,Low Sales,True
1227,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers In Natural & Black,182.94,54.882,128.058,30.0,0.4285714285714286,1,Express,2017,December,4,Medium Sales,True
1228,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,58.158,135.702,30.0,0.4285714285714286,1,Express,2017,December,4,Medium Sales,True
1229,CA-2018-100013,2018-11-06,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",15.28,4.584,10.696,30.0,0.42857142857142855,5,Standard,2018,November,6,Low Sales,True
1230,CA-2018-100013,2018-11-06,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,2.619,6.111000000000001,30.0,0.42857142857142855,5,Standard,2018,November,6,Low Sales,True
1231,CA-2018-100013,2018-11-06,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,Sanford Liquid Accent Tank-Style Highlighters,5.68,1.704,3.976,30.0,0.42857142857142855,5,Standard,2018,November,6,Low Sales,True
1232,CA-2016-132570,2016-10-31,2016-11-02,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,0.834,1.9459999999999997,30.0,0.4285714285714286,2,Express,2016,October,31,Low Sales,True
1233,CA-2016-132570,2016-10-31,2016-11-02,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 X 13",79.96,23.987999999999996,55.971999999999994,30.0,0.42857142857142855,2,Express,2016,October,31,Low Sales,True
1234,CA-2017-153682,2017-05-30,2017-06-01,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,251.9964,587.9916000000001,30.0,0.4285714285714285,2,Express,2017,May,30,Medium Sales,True
1235,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,14.385599999999998,33.5664,30.0,0.4285714285714285,0,Express,2017,October,28,Low Sales,True
1236,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,11.2275,26.197499999999998,30.0,0.42857142857142855,0,Express,2017,October,28,Low Sales,True
1237,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat For Low To Medium Pile Carpets,63.968,19.1904,44.77760000000001,30.0,0.4285714285714285,0,Express,2017,October,28,Low Sales,True
1238,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,49.5144,115.5336,30.0,0.42857142857142855,0,Express,2017,October,28,Medium Sales,True
1239,CA-2015-127012,2015-08-11,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,3.7049999999999996,8.645,30.0,0.42857142857142855,4,Standard,2015,August,11,Low Sales,True
1240,CA-2015-127012,2015-08-11,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 Apsco Electric Pencil Sharpener,40.97,12.290999999999999,28.679000000000002,30.0,0.4285714285714285,4,Standard,2015,August,11,Low Sales,True
1241,CA-2015-127012,2015-08-11,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips In Organizer Box, 800/Box",22.96,6.888,16.072000000000003,30.0,0.4285714285714285,4,Standard,2015,August,11,Low Sales,True
1242,CA-2017-128727,2017-08-29,2017-09-04,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement Eh64Avfwe Premium Headset,22.0,6.6,15.4,30.0,0.42857142857142855,6,Late,2017,August,29,Low Sales,True
1243,US-2017-162859,2017-02-15,2017-02-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,Gbc Docubind P100 Manual Binding Machine,398.352,119.50559999999999,278.8464,30.0,0.4285714285714285,7,Late,2017,February,15,Medium Sales,True
1244,US-2017-162859,2017-02-15,2017-02-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,2.616,6.104000000000001,30.0,0.4285714285714285,7,Late,2017,February,15,Low Sales,True
1245,CA-2018-133641,2018-05-14,2018-05-21,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,14.607,34.083,30.0,0.42857142857142855,7,Late,2018,May,14,Low Sales,True
1246,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,229.4064,535.2816,30.0,0.42857142857142855,2,Express,2015,December,12,Medium Sales,True
1247,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,1083.2544,2527.5936,30.0,0.42857142857142855,2,Express,2015,December,12,High Sales,True
1248,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,76.49235,178.48215,30.0,0.4285714285714286,2,Express,2015,December,12,Medium Sales,True
1249,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples In Misc. Colors,38.82,11.645999999999999,27.174,30.0,0.42857142857142855,6,Late,2018,December,18,Low Sales,True
1250,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair With Padded Adjustable Arms And Flex Back,1141.938,342.58140000000003,799.3566000000001,30.0,0.42857142857142855,6,Late,2018,December,18,High Sales,True
1251,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Homeoffice Power Control Center,1704.56,511.36799999999994,1193.192,30.0,0.4285714285714285,6,Late,2018,December,18,High Sales,True
